val1,val2,nwin,nloose,nsplit,suited,nwinVil,nlooseVil,nsplitVil,stdWinVil,stdLooseVil,stdSplitVil
2,2,0.4968333333333333,0.4840333333333333,0.0191333333333333,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
2,3,0.2956833333333333,0.6426166666666667,0.0617,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
2,4,0.2766333333333333,0.6650166666666667,0.05835,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
2,5,0.3118,0.6249,0.0633,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
2,6,0.3163666666666667,0.6219166666666667,0.0617166666666666,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
2,7,0.3287166666666666,0.6130666666666666,0.0582166666666666,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
2,8,0.3502499999999999,0.5942,0.0555499999999999,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
2,9,0.37305,0.57345,0.0535,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
2,10,0.4006833333333333,0.5497166666666667,0.0496,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
2,11,0.4269833333333333,0.5272333333333333,0.0457833333333333,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
2,12,0.4357,0.5255833333333334,0.0387166666666666,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
2,13,0.4899166666666666,0.4658,0.0442833333333333,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
2,14,0.5308666666666667,0.4273499999999999,0.0417833333333333,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
3,3,0.5295333333333333,0.4550333333333333,0.0154333333333333,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
3,4,0.30175,0.639,0.05925,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
3,5,0.3351,0.6013333333333334,0.0635666666666666,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
3,6,0.3357166666666666,0.6021666666666666,0.0621166666666666,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
3,7,0.3425,0.5974833333333334,0.0600166666666666,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
3,8,0.3576,0.58665,0.05575,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
3,9,0.3812166666666667,0.5654,0.0533833333333333,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
3,10,0.4125666666666667,0.5368499999999999,0.0505833333333333,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
3,11,0.4369833333333333,0.5156999999999999,0.0473166666666666,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
3,12,0.4450166666666666,0.5184166666666666,0.0365666666666666,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
3,13,0.49705,0.4594166666666666,0.0435333333333333,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
3,14,0.54175,0.4172333333333333,0.0410166666666666,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
4,4,0.5257666666666667,0.4579666666666666,0.0162666666666666,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
4,5,0.3298666666666667,0.6103,0.0598333333333333,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
4,6,0.3280666666666667,0.6134166666666666,0.0585166666666666,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
4,7,0.3334833333333333,0.61135,0.0551666666666666,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
4,8,0.3421166666666667,0.6039833333333333,0.0539,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
4,9,0.3554666666666666,0.5946166666666667,0.0499166666666666,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
4,10,0.3882666666666667,0.5628333333333333,0.0489,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
4,11,0.42145,0.5323833333333333,0.0461666666666666,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
4,12,0.4211166666666666,0.5422333333333333,0.03665,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
4,13,0.4772833333333333,0.4776,0.0451166666666666,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
4,14,0.5296333333333333,0.4285833333333333,0.0417833333333333,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
5,5,0.5881333333333333,0.3978666666666666,0.0139999999999999,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
5,6,0.3701,0.5699333333333333,0.0599666666666666,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
5,7,0.3796166666666666,0.5630000000000001,0.0573833333333333,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
5,8,0.4005833333333333,0.5431333333333334,0.0562833333333333,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
5,9,0.40835,0.5404,0.05125,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
5,10,0.42815,0.5234333333333333,0.0484166666666666,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
5,11,0.4597,0.4925333333333333,0.0477666666666666,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
5,12,0.4608833333333333,0.5034,0.0357166666666666,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
5,13,0.5151333333333333,0.4427166666666666,0.04215,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
5,14,0.5602333333333334,0.4006333333333333,0.0391333333333333,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
6,6,0.6274333333333334,0.3591333333333333,0.0134333333333333,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
6,7,0.4020333333333333,0.5438999999999999,0.0540666666666666,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
6,8,0.4148666666666666,0.5329166666666667,0.0522166666666666,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
6,9,0.4300166666666666,0.5222,0.0477833333333333,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
6,10,0.4463999999999999,0.50685,0.0467499999999999,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
6,11,0.4645833333333333,0.4919666666666666,0.0434499999999999,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
6,12,0.4758166666666667,0.4897833333333333,0.0344,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
6,13,0.5272666666666667,0.4331833333333333,0.03955,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
6,14,0.5669666666666666,0.3946666666666666,0.0383666666666666,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
7,7,0.6571666666666667,0.3328666666666666,0.0099666666666666,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
7,8,0.4370666666666666,0.5144,0.0485333333333333,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
7,9,0.4518999999999999,0.5033666666666666,0.0447333333333333,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
7,10,0.4676666666666667,0.4894,0.0429333333333333,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
7,11,0.4902666666666666,0.4707333333333333,0.039,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
7,12,0.4847166666666667,0.4812166666666667,0.0340666666666666,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
7,13,0.5402666666666667,0.4227333333333333,0.037,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
7,14,0.5769666666666667,0.38795,0.0350833333333333,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
8,8,0.6915999999999999,0.2992666666666666,0.0091333333333333,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
8,9,0.4712833333333333,0.4870166666666666,0.0416999999999999,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
8,10,0.4928166666666667,0.4675166666666666,0.0396666666666666,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
8,11,0.5059833333333333,0.4564666666666666,0.03755,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
8,12,0.5079166666666667,0.46215,0.0299333333333333,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
8,13,0.5538333333333333,0.4124833333333333,0.0336833333333333,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
8,14,0.5889333333333333,0.3796,0.0314666666666666,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
9,9,0.7223666666666667,0.2692,0.0084333333333333,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
9,10,0.5088,0.4564166666666667,0.0347833333333333,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
9,11,0.5282333333333333,0.43885,0.0329166666666666,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
9,12,0.5247,0.4476666666666666,0.0276333333333333,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
9,13,0.5711166666666666,0.3984666666666667,0.0304166666666666,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
9,14,0.60315,0.3693166666666667,0.0275333333333333,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
10,10,0.7572666666666666,0.2360333333333333,0.0067,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
10,11,0.5478,0.4239666666666666,0.0282333333333333,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
10,12,0.5447000000000001,0.4316333333333333,0.0236666666666666,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
10,13,0.5882666666666666,0.3866833333333333,0.02505,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
10,14,0.6216,0.3552666666666667,0.0231333333333333,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
11,11,0.782,0.2122333333333333,0.0057666666666666,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
11,12,0.55445,0.4241833333333333,0.0213666666666666,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
11,13,0.5996333333333334,0.3781333333333334,0.0222333333333333,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
11,14,0.6323166666666666,0.3470666666666666,0.0206166666666666,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
12,12,0.7874333333333333,0.2075666666666666,0.005,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
12,13,0.58955,0.3915666666666667,0.0188833333333333,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
12,14,0.6185666666666667,0.3647499999999999,0.0166833333333333,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
13,13,0.8177,0.1763,0.0059999999999999,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
13,14,0.6509833333333334,0.3307833333333333,0.0182333333333333,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
14,14,0.8492333333333333,0.1445999999999999,0.0061666666666666,0,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
2,3,0.3339999999999999,0.60835,0.05765,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
2,4,0.31825,0.62805,0.0537,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
2,5,0.35145,0.588,0.06055,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
2,6,0.3487,0.5914,0.0598999999999999,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
2,7,0.36675,0.5776,0.05565,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
2,8,0.38215,0.56135,0.0565,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
2,9,0.403,0.5458,0.0511999999999999,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
2,10,0.43105,0.5197,0.04925,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
2,11,0.4616,0.4942,0.0442,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
2,12,0.4674,0.49755,0.03505,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
2,13,0.5188,0.4438,0.0374,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
2,14,0.55,0.41235,0.0376499999999999,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
3,4,0.34025,0.60495,0.0548,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
3,5,0.36685,0.57595,0.0572,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
3,6,0.36865,0.57335,0.058,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
3,7,0.38125,0.5661,0.05265,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
3,8,0.3964,0.548,0.0556,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
3,9,0.41565,0.5351,0.04925,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
3,10,0.43705,0.5171,0.04585,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
3,11,0.4636,0.49305,0.04335,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
3,12,0.47645,0.4888,0.03475,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
3,13,0.52975,0.42985,0.0404,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
3,14,0.56895,0.3939,0.03715,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
4,5,0.36455,0.58245,0.053,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
4,6,0.36505,0.5795,0.05545,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
4,7,0.38105,0.56475,0.0542,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
4,8,0.3818,0.5688,0.0494,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
4,9,0.39005,0.5609500000000001,0.049,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
4,10,0.42515,0.52645,0.0484,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
4,11,0.4486,0.50505,0.04635,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
4,12,0.45815,0.50605,0.0358,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
4,13,0.51035,0.448,0.04165,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
4,14,0.55555,0.4033,0.04115,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
5,6,0.3996,0.54245,0.05795,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
5,7,0.41015,0.53285,0.0569999999999999,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
5,8,0.42935,0.51805,0.0526,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
5,9,0.4457,0.50645,0.04785,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
5,10,0.4577,0.50065,0.04165,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
5,11,0.48585,0.4704,0.04375,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
5,12,0.4896,0.47495,0.0354499999999999,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
5,13,0.5397,0.4203,0.04,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
5,14,0.57875,0.38175,0.0395,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
6,7,0.4354,0.5104,0.0542,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
6,8,0.4466,0.50295,0.05045,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
6,9,0.46015,0.49505,0.0448,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
6,10,0.4818,0.47495,0.04325,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
6,11,0.49385,0.4653,0.04085,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
6,12,0.5066,0.46075,0.03265,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
6,13,0.5491,0.41315,0.03775,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
6,14,0.5854,0.3774,0.0372,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
7,8,0.46975,0.48555,0.0447,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
7,9,0.48605,0.47025,0.0437,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
7,10,0.50095,0.45785,0.0412,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
7,11,0.51495,0.44525,0.0398,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
7,12,0.51385,0.455,0.03115,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
7,13,0.56185,0.40225,0.0359,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
7,14,0.60345,0.3632,0.03335,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
8,9,0.498,0.46065,0.04135,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
8,10,0.519,0.44355,0.03745,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
8,11,0.5351,0.42895,0.0359499999999999,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
8,12,0.5231,0.4471,0.0298,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
8,13,0.5831,0.38645,0.03045,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
8,14,0.6084,0.3626,0.0289999999999999,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
9,10,0.5344,0.4301,0.0355,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
9,11,0.5501,0.4174,0.0325,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
9,12,0.5484,0.4239,0.0277,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
9,13,0.5898,0.38125,0.02895,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
9,14,0.61905,0.3536,0.02735,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
10,11,0.5719,0.4,0.0281,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
10,12,0.5701,0.4079,0.022,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
10,13,0.6125499999999999,0.36305,0.0243999999999999,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
10,14,0.63965,0.3389,0.02145,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
11,12,0.5751999999999999,0.4019,0.0229,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
11,13,0.61605,0.36165,0.0223,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
11,14,0.6523,0.32765,0.02005,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
12,13,0.6127,0.36795,0.01935,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
12,14,0.6425,0.34235,0.01515,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
13,14,0.66655,0.3152,0.01825,1,0.47893092006033183,0.48037315233785827,0.040695927601809956,0.10744809812369009,0.09468259015605267,0.01437192120950129
