Hand Type,Q Check/Call,Q Bet/Raise,Fold Prob,Check/Call Prob,Bet/Raise Prob,Expected Frequency,Highest Density Frequency
AA,4.486619472503662,2.863104820251465,0.003261636244133115,0.6867336630821228,0.31000471115112305,0.4725010395050049,0.26079633831977844
KK,4.333098888397217,2.6201276779174805,0.004413347225636244,0.7066455483436584,0.28894105553627014,0.47869837284088135,0.2753189504146576
AKo,3.8333003520965576,2.3471758365631104,0.006267531309276819,0.7247951626777649,0.26893723011016846,0.4699048697948456,0.20848138630390167
AKs,3.824167251586914,2.341012954711914,0.006544238422065973,0.7257972359657288,0.267658531665802,0.47015801072120667,0.20990176498889923
AQs,3.143186092376709,1.9121133089065552,0.012012269347906113,0.7289938926696777,0.25899386405944824,0.46804189682006836,0.17136113345623016
AQo,3.1419591903686523,1.911577582359314,0.011509918607771397,0.7288020253181458,0.2596880793571472,0.46791648864746094,0.17218534648418427
KQs,3.1212306022644043,1.7969744205474854,0.01352675911039114,0.7277597784996033,0.2587135434150696,0.47356119751930237,0.1892368048429489
KQo,3.1039116382598877,1.7869782447814941,0.013229909352958202,0.7271987795829773,0.2595713436603546,0.4732400178909302,0.18806199729442596
QQ,3.046243667602539,1.8466887474060059,0.01446413155645132,0.7400252819061279,0.24551063776016235,0.4679982662200928,0.14757923781871796
JJ,2.8733208179473877,1.6169657707214355,0.02575836516916752,0.7903037071228027,0.18393798172473907,0.4663279056549072,0.04983432590961456
AJs,2.7935609817504883,1.6749932765960693,0.019119437783956528,0.765047013759613,0.2158336043357849,0.46528124809265137,0.10306107997894287
AJo,2.7919719219207764,1.6730152368545532,0.018220866098999977,0.7649932503700256,0.21678586304187775,0.4649641513824463,0.10285618156194687
KJs,2.783663749694824,1.5555667877197266,0.022817295044660568,0.7645546197891235,0.21262802183628082,0.4727608263492584,0.12324881553649902
KJo,2.755807638168335,1.5350414514541626,0.022456085309386253,0.7645140290260315,0.2130298614501953,0.47251391410827637,0.12063777446746826
88,2.483325958251953,1.2703298330307007,0.04448216035962105,0.7835679650306702,0.17194992303848267,0.47221776843070984,0.0
A9s,2.3777971267700195,1.2443556785583496,0.046103786677122116,0.7714534401893616,0.1824427843093872,0.4667411148548126,0.040685612708330154
A9o,2.3736159801483154,1.2424653768539429,0.0452113039791584,0.7716580033302307,0.1831306368112564,0.46655797958374023,0.04178157076239586
K9s,2.3215415477752686,1.1030948162078857,0.05339533090591431,0.7665974497795105,0.1800072193145752,0.47384968400001526,0.04854844883084297
K9o,2.297659158706665,1.0887854099273682,0.05494390428066254,0.7644426822662354,0.1806134134531021,0.4739069938659668,0.049864817410707474
K8s,2.2829325199127197,1.1138076782226562,0.05021999776363373,0.7700859308242798,0.1796940118074417,0.4731958210468292,0.02557561732828617
K8o,2.268596887588501,1.1039386987686157,0.04965366795659065,0.7699160575866699,0.1804303377866745,0.47304821014404297,0.0274044256657362
QJs,2.262146234512329,1.3257986307144165,0.03306984528899193,0.7731525897979736,0.19377760589122772,0.4629949629306793,0.0
ATs,2.2552297115325928,1.2838102579116821,0.050932884216308594,0.7732659578323364,0.17580117285251617,0.45893701910972595,0.0
A8o,2.2543723583221436,1.2473729848861694,0.044994618743658066,0.7741627097129822,0.18084271252155304,0.4634943902492523,0.02090996503829956
A8s,2.2533373832702637,1.2475613355636597,0.04589378088712692,0.7738274335861206,0.18027880787849426,0.463641494512558,0.02092680335044861
QJo,2.25156569480896,1.3179136514663696,0.03187689557671547,0.773073673248291,0.19504939019680023,0.4628160297870636,0.0
ATo,2.2427635192871094,1.2728790044784546,0.0568145252764225,0.7659673690795898,0.17721818387508392,0.458540678024292,0.0
KTs,2.1359543800354004,1.063814640045166,0.07268756628036499,0.7577505707740784,0.16956181824207306,0.4656413495540619,0.0
KTo,2.1081197261810303,1.0448411703109741,0.07254658639431,0.7569704055786133,0.1704830527305603,0.4651751220226288,0.0
99,2.0166213512420654,0.8909586071968079,0.08107069134712219,0.7624608874320984,0.1564684510231018,0.4700702130794525,0.018401434645056725
A2o,1.9009956121444702,0.9153032302856445,0.07970750331878662,0.7710936665534973,0.14919887483119965,0.4589535892009735,0.0
A2s,1.8999531269073486,0.9099317789077759,0.08106786012649536,0.7708479166030884,0.14808423817157745,0.4591166079044342,0.0
A3s,1.8801096677780151,0.8757430911064148,0.09284934401512146,0.764361560344696,0.14278914034366608,0.45731911063194275,0.0
A3o,1.8605941534042358,0.8609988689422607,0.09342169761657715,0.7630614638328552,0.14351683855056763,0.4571586549282074,0.0
Q9s,1.786684513092041,0.8765773773193359,0.07502196729183197,0.7597724199295044,0.1652056723833084,0.46517717838287354,0.0
Q9o,1.7706531286239624,0.8670742511749268,0.07428146153688431,0.7596786022186279,0.16603992879390717,0.4651055634021759,0.0
QTs,1.764076828956604,0.9602928161621094,0.08246836066246033,0.7585432529449463,0.15898841619491577,0.45861074328422546,0.0
QTo,1.7533760070800781,0.9516035914421082,0.0910092294216156,0.7493469715118408,0.15964375436306,0.45828163623809814,0.0
A6s,1.7252707481384277,0.6583718061447144,0.10525453835725784,0.7543651461601257,0.14038033783435822,0.4576084315776825,0.0
A6o,1.7175530195236206,0.6564579010009766,0.10402468591928482,0.755091667175293,0.1408836394548416,0.4574817717075348,0.0
Q8s,1.6990107297897339,0.8734076619148254,0.08335545659065247,0.7617980241775513,0.15484654903411865,0.4615444242954254,0.0
Q8o,1.6872164011001587,0.8643763661384583,0.0825713574886322,0.7618802189826965,0.15554837882518768,0.4611872732639313,0.0
TT,1.6722440719604492,0.776768684387207,0.14698024094104767,0.7297415733337402,0.12327814102172852,0.4591836631298065,0.0
K2s,1.6145795583724976,0.5530171990394592,0.12883996963500977,0.7418162226676941,0.12934383749961853,0.4655552804470062,0.0
A5s,1.6104998588562012,0.7044170498847961,0.10310788452625275,0.7603539228439331,0.13653817772865295,0.4603724479675293,0.0
JTs,1.6094917058944702,0.7127563953399658,0.1322374790906906,0.7405393123626709,0.1272231936454773,0.4588712751865387,0.0
A5o,1.6025265455245972,0.7008397579193115,0.10255876183509827,0.7603524327278137,0.13708871603012085,0.4600963890552521,0.0
K2o,1.5946747064590454,0.5473427176475525,0.1292061060667038,0.7407817840576172,0.1300121694803238,0.4653005301952362,0.0
JTo,1.5742874145507812,0.6871123313903809,0.13504360616207123,0.7376460433006287,0.12731041014194489,0.45853403210639954,0.0
J9s,1.5673060417175293,0.5856419205665588,0.1180424839258194,0.7495920062065125,0.13236552476882935,0.4663154184818268,0.0
K6s,1.5458089113235474,0.4190175533294678,0.1370101124048233,0.7328979969024658,0.1300918459892273,0.464089959859848,0.0
J9o,1.5355890989303589,0.5672029852867126,0.12065707892179489,0.7471709251403809,0.13217197358608246,0.46634483337402344,0.0
A4s,1.5288923978805542,0.6667548418045044,0.11607615649700165,0.7529825568199158,0.1309412717819214,0.4596981108188629,0.0
A4o,1.5248408317565918,0.6668753623962402,0.11526384204626083,0.7531450390815735,0.13159112632274628,0.4594278335571289,0.0
K6o,1.5168981552124023,0.40381094813346863,0.1385219544172287,0.7315444946289062,0.12993352115154266,0.46376049518585205,0.0
K3s,1.513180136680603,0.4866085648536682,0.1504981368780136,0.724675178527832,0.12482663989067078,0.4633864462375641,0.0
T9s,1.4960253238677979,0.5895214080810547,0.14047667384147644,0.7274634838104248,0.13205984234809875,0.46588850021362305,0.0
J8s,1.478420376777649,0.5117725729942322,0.1419522762298584,0.7379816174507141,0.12006606161594391,0.46297240257263184,0.0
K3o,1.465110182762146,0.4512048661708832,0.15572910010814667,0.7208297848701477,0.12344110012054443,0.4628053903579712,0.0
A7s,1.4620130062103271,0.6226786375045776,0.10409896075725555,0.7431399822235107,0.1527610719203949,0.4572983980178833,0.0
A7o,1.4602488279342651,0.6208443641662598,0.10100557655096054,0.7452218532562256,0.15377254784107208,0.4571680724620819,0.0
T9o,1.4559893608093262,0.5626735687255859,0.14079231023788452,0.7271497249603271,0.13205794990062714,0.46567502617836,0.0
J8o,1.4480901956558228,0.48964110016822815,0.14241480827331543,0.7376167178153992,0.1199684664607048,0.4628475606441498,0.0
K5s,1.4065427780151367,0.4115757942199707,0.1506960541009903,0.727058470249176,0.12224544584751129,0.46702197194099426,0.0
K7s,1.3936548233032227,0.4485261142253876,0.12582170963287354,0.7283179759979248,0.14586028456687927,0.4641040861606598,0.0
K7o,1.3855476379394531,0.4458511173725128,0.12448177486658096,0.7284414768218994,0.14707674086093903,0.46390628814697266,0.0
T8s,1.3837451934814453,0.5251652002334595,0.161611407995224,0.7227990627288818,0.11558955907821655,0.46223950386047363,0.0
K5o,1.3793567419052124,0.39706912636756897,0.1520426720380783,0.725606381893158,0.12235096096992493,0.4667387306690216,0.0
T8o,1.34376060962677,0.49708232283592224,0.16457056999206543,0.7191041111946106,0.11632531881332397,0.46196961402893066,0.0
98o,1.2972126007080078,0.42242804169654846,0.1477094292640686,0.7263973355293274,0.125893235206604,0.4641067087650299,0.0
98s,1.2888692617416382,0.4124889373779297,0.15070626139640808,0.7249246835708618,0.12436908483505249,0.4640834331512451,0.0
Q2s,1.2268221378326416,0.44465261697769165,0.15428002178668976,0.7220520973205566,0.12366784363985062,0.45971596240997314,0.0
Q2o,1.2156627178192139,0.43965986371040344,0.1530221849679947,0.7227460741996765,0.12423181533813477,0.4595833718776703,0.0
Q3s,1.210248351097107,0.4331764578819275,0.17151598632335663,0.7120984792709351,0.11638552695512772,0.456724613904953,0.0
Q3o,1.1797813177108765,0.4094804525375366,0.17491565644741058,0.7091147899627686,0.11596959084272385,0.45624271035194397,0.0
K4s,1.140607476234436,0.24732965230941772,0.19204193353652954,0.6973894834518433,0.11056855320930481,0.46616029739379883,0.0
K4o,1.1141271591186523,0.23380953073501587,0.1942940205335617,0.6952857971191406,0.11042016744613647,0.4657640755176544,0.0
Q6s,1.100981593132019,0.250048965215683,0.17800016701221466,0.7050187587738037,0.11698105186223984,0.4556237757205963,0.0
Q6o,1.0815706253051758,0.24023306369781494,0.17757272720336914,0.7049296498298645,0.11749761551618576,0.4553288519382477,0.0
J2s,1.0060601234436035,0.15710772573947906,0.23683398962020874,0.6710760593414307,0.09208995848894119,0.4594006836414337,0.0
J3s,1.0035364627838135,0.18551406264305115,0.24148598313331604,0.6681591868400574,0.09035486727952957,0.4569704234600067,0.0
Q5s,0.9975382089614868,0.2643973231315613,0.20030131936073303,0.6924876570701599,0.10721100866794586,0.4603293240070343,0.0
Q5o,0.9808315634727478,0.25458741188049316,0.20108771324157715,0.6916553378105164,0.10725700855255127,0.4599965810775757,0.0
J2o,0.9643661379814148,0.1337881088256836,0.24031393229961395,0.6677379012107849,0.09194818884134293,0.45923709869384766,0.0
96s,0.9563930630683899,0.0042298585176467896,0.24969801306724548,0.6519242525100708,0.0983777567744255,0.4621070325374603,0.0
J3o,0.9441216588020325,0.1404120773077011,0.2517354190349579,0.659739077091217,0.08852547407150269,0.45646414160728455,0.0
96o,0.9433082938194275,-0.0006997461314313114,0.24899208545684814,0.6523418426513672,0.09866604208946228,0.4619639813899994,0.0
Q7s,0.9315051436424255,0.2610899806022644,0.17571809887886047,0.6960060596466064,0.1282757967710495,0.4577667713165283,0.0
Q7o,0.9122950434684753,0.24640275537967682,0.17502431571483612,0.6965530514717102,0.1284225732088089,0.4574829339981079,0.0
Q4s,0.9058589935302734,0.23875434696674347,0.21317723393440247,0.6834889054298401,0.10333387553691864,0.4598168134689331,0.0
Q4o,0.8903799057006836,0.23020994663238525,0.21471084654331207,0.6819959282875061,0.10329320281744003,0.4593697786331177,0.0
92s,0.8714633584022522,0.0035144463181495667,0.2734680473804474,0.6339223980903625,0.09260952472686768,0.46213221549987793,0.0
92o,0.845262348651886,-0.015162226743996143,0.2736162841320038,0.6335053443908691,0.09287836402654648,0.46186402440071106,0.0
J5s,0.8302748799324036,-0.017106637358665466,0.29455482959747314,0.6263189315795898,0.07912620902061462,0.460428386926651,0.0
93s,0.8135446906089783,-0.012532450258731842,0.29354143142700195,0.6180181503295898,0.08844038844108582,0.46035242080688477,0.0
J5o,0.7944302558898926,-0.039324719458818436,0.29978835582733154,0.6217284798622131,0.07848311215639114,0.46016907691955566,0.0
T3s,0.7938051223754883,0.06278134882450104,0.3327119052410126,0.5902793407440186,0.07700873166322708,0.45876312255859375,0.0
86s,0.7931138277053833,-0.10911797732114792,0.26524412631988525,0.6447142362594604,0.0900416374206543,0.46034467220306396,0.0
93o,0.7695717811584473,-0.0471869595348835,0.3007796108722687,0.6118192672729492,0.08740115165710449,0.4600299894809723,0.0
83s,0.7639045715332031,-0.011309221386909485,0.28553393483161926,0.6294058561325073,0.08506017178297043,0.4599156081676483,0.0
86o,0.7485840320587158,-0.13560675084590912,0.27280551195144653,0.6377480030059814,0.08944646269083023,0.4601616859436035,0.0
T3o,0.7451799511909485,0.028162747621536255,0.33755216002464294,0.5857202410697937,0.07672760635614395,0.45833656191825867,0.0
T6s,0.7202891111373901,-0.11537103354930878,0.33202114701271057,0.5886900424957275,0.07928881794214249,0.4571963846683502,0.0
J6s,0.7171196937561035,-0.1993764340877533,0.2971517741680145,0.6214677691459656,0.0813804641366005,0.45615410804748535,0.0
J7s,0.7137032747268677,-0.028294801712036133,0.2562696933746338,0.6461778283119202,0.09755244106054306,0.4568658173084259,0.0
97s,0.7094229459762573,-0.09023205190896988,0.2597832679748535,0.638293445110321,0.10192330181598663,0.4607301652431488,0.0
83o,0.7037537097930908,-0.0550239272415638,0.29512491822242737,0.6215546727180481,0.08332040160894394,0.45937204360961914,0.0
J7o,0.6976322531700134,-0.03650904819369316,0.25595423579216003,0.6460049748420715,0.09804075956344604,0.4568289518356323,0.0
97o,0.6968374848365784,-0.09799579530954361,0.2571171522140503,0.640129804611206,0.10275305062532425,0.46058884263038635,0.0
J6o,0.6815360188484192,-0.2192506343126297,0.30195462703704834,0.6171544194221497,0.08089098334312439,0.45591792464256287,0.0
77,0.6708185076713562,0.0631818100810051,0.2877715229988098,0.6186738610267639,0.09355463832616806,0.4600704610347748,0.0
T6o,0.6688905358314514,-0.15006063878536224,0.33748093247413635,0.583536684513092,0.07898233085870743,0.45683643221855164,0.0
95s,0.663092315196991,-0.15758191049098969,0.322517991065979,0.5981679558753967,0.07931404560804367,0.46223869919776917,0.0
T2s,0.6619879603385925,-0.08163562417030334,0.3623112440109253,0.5643197298049927,0.07336903363466263,0.4602101743221283,0.0
95o,0.6250007748603821,-0.1842987984418869,0.3287661075592041,0.5929973721504211,0.07823654264211655,0.46194252371788025,0.0
T2o,0.609856128692627,-0.11358338594436646,0.36631760001182556,0.5609592795372009,0.07272309809923172,0.45996761322021484,0.0
66,0.5963945984840393,-0.3585093915462494,0.36412349343299866,0.5656625032424927,0.07021398842334747,0.46322309970855713,0.0
T5s,0.5845881700515747,-0.12225496768951416,0.38428500294685364,0.5479921102523804,0.06772291660308838,0.4612874984741211,0.0
J4s,0.5693461894989014,-0.1521090865135193,0.3396226465702057,0.5892845988273621,0.07109272480010986,0.46019625663757324,0.0
J4o,0.532569408416748,-0.17413024604320526,0.3464820683002472,0.5832517743110657,0.07026617228984833,0.4599124491214752,0.0
T5o,0.5266370177268982,-0.16219402849674225,0.39411023259162903,0.5393509268760681,0.06653881818056107,0.46075424551963806,0.0
T7s,0.5024029016494751,-0.13403740525245667,0.34196609258651733,0.5739161372184753,0.08411773294210434,0.45866525173187256,0.0
T7o,0.463458776473999,-0.16375921666622162,0.3427990674972534,0.5730418562889099,0.08415907621383667,0.4582096040248871,0.0
94s,0.38912102580070496,-0.3086317181587219,0.3869265019893646,0.5439443588256836,0.06912914663553238,0.46188268065452576,0.0
94o,0.3593953549861908,-0.3279854953289032,0.39185699820518494,0.53968745470047,0.06845555454492569,0.461655855178833,0.0
82s,0.35644611716270447,-0.41385072469711304,0.39662614464759827,0.53785240650177,0.06552141904830933,0.46034303307533264,0.0
T4s,0.35624977946281433,-0.24336695671081543,0.441594660282135,0.4995906949043274,0.05881461128592491,0.46090880036354065,0.0
T4o,0.31486743688583374,-0.2687940299510956,0.44756320118904114,0.4941834509372711,0.058253347873687744,0.46053409576416016,0.0
82o,0.3099854290485382,-0.4394144117832184,0.40162238478660583,0.5335226655006409,0.06485497951507568,0.45996761322021484,0.0
33,0.2755233347415924,-0.272648423910141,0.5333990454673767,0.4215022325515747,0.045098721981048584,0.45789024233818054,0.0
55,0.1758255809545517,-0.4983884394168854,0.5151185393333435,0.4364599287509918,0.0484214723110199,0.45935678482055664,0.0
72s,0.15957729518413544,-0.3446691036224365,0.4575013220310211,0.48520970344543457,0.0572890043258667,0.4579533636569977,0.0
72o,0.14646832644939423,-0.3448411226272583,0.45684918761253357,0.48611852526664734,0.05703229829668999,0.45788058638572693,0.0
85s,0.08576177060604095,-0.6314811706542969,0.49210208654403687,0.4576866328716278,0.050211284309625626,0.4609611928462982,0.0
73s,0.08464915305376053,-0.33773019909858704,0.46837955713272095,0.4755282402038574,0.05609215795993805,0.4548739492893219,0.0
73o,0.06581378728151321,-0.3506978452205658,0.47079136967658997,0.47393760085105896,0.05527101829648018,0.4546588659286499,0.0
85o,0.042363423854112625,-0.6583580374717712,0.4997367560863495,0.45090746879577637,0.04935578629374504,0.4606412351131439,0.0
84s,0.03838897868990898,-0.582167387008667,0.47684532403945923,0.47046416997909546,0.0526905283331871,0.46152397990226746,0.0
87s,0.004809640347957611,-0.6318809390068054,0.43850263953208923,0.49644654989242554,0.06505081802606583,0.45792242884635925,0.0
76s,-0.00015259534120559692,-0.5440338253974915,0.4761049151420593,0.4690813720226288,0.05481367185711861,0.45454204082489014,0.0
84o,-0.005916594062000513,-0.6094553470611572,0.48428770899772644,0.46398067474365234,0.05173157528042793,0.46120014786720276,0.0
76o,-0.00788824912160635,-0.5421995520591736,0.4725271165370941,0.47175565361976624,0.05571724474430084,0.4543907344341278,0.0
87o,-0.022984420880675316,-0.648740828037262,0.44200563430786133,0.49317869544029236,0.0648156926035881,0.45747795701026917,0.0
75s,-0.03357739746570587,-0.4701835513114929,0.5027493238449097,0.44752997159957886,0.04972074180841446,0.4587920606136322,0.0
75o,-0.061461105942726135,-0.48583507537841797,0.5092785954475403,0.4418184459209442,0.0489029735326767,0.4585265815258026,0.0
74s,-0.24147841334342957,-0.5653769969940186,0.5599668025970459,0.3977638781070709,0.04226928949356079,0.45789897441864014,0.0
74o,-0.25135108828544617,-0.5650727152824402,0.5605544447898865,0.3973197937011719,0.04212575778365135,0.4578746259212494,0.0
44,-0.26294052600860596,-0.6837475895881653,0.6429623961448669,0.32512524724006653,0.0319124311208725,0.4570700228214264,0.0
63s,-0.2822831869125366,-0.8599240779876709,0.6113134026527405,0.3524102568626404,0.036276303231716156,0.4574865400791168,0.0
63o,-0.3037301003932953,-0.8725340962409973,0.6108011603355408,0.3524129390716553,0.036785900592803955,0.4572776257991791,0.0
62s,-0.5651947259902954,-1.1414875984191895,0.6792759299278259,0.2911618947982788,0.029562218114733696,0.45557844638824463,0.0
53s,-0.5668998956680298,-0.9648653864860535,0.6532461047172546,0.31479576230049133,0.03195813298225403,0.452944278717041,0.0
62o,-0.5784000158309937,-1.1462117433547974,0.674994170665741,0.29454609751701355,0.030459752306342125,0.4553719460964203,0.0
53o,-0.5844059586524963,-0.9761690497398376,0.6514109969139099,0.31612780690193176,0.032461170107126236,0.45301005244255066,0.0
43s,-0.6139352321624756,-0.9331810474395752,0.703747034072876,0.27050939202308655,0.02574358507990837,0.45291566848754883,0.0
52s,-0.6224751472473145,-1.0647062063217163,0.6820566654205322,0.28915148973464966,0.028791848570108414,0.45529329776763916,0.3333333432674408
52o,-0.626872718334198,-1.0596531629562378,0.6779232621192932,0.29257088899612427,0.02950584702193737,0.4552943706512451,0.3333333432674408
43o,-0.6367825865745544,-0.9481655955314636,0.7036731243133545,0.27030637860298157,0.02602049708366394,0.45285364985466003,0.0
54s,-0.7964532375335693,-1.1572924852371216,0.7303128242492676,0.24679194390773773,0.022895202040672302,0.4563938081264496,0.3333333432674408
54o,-0.8114678859710693,-1.1620928049087524,0.7289387583732605,0.24781613051891327,0.023245131596922874,0.45621457695961,0.3333333432674408
22,-0.8213943839073181,-1.1582812070846558,0.7830424308776855,0.2000245898962021,0.01693296991288662,0.45015430450439453,0.3333333432674408
65s,-0.8301352262496948,-1.343801736831665,0.7408414483070374,0.23697607219219208,0.022182459011673927,0.4560934603214264,0.3333333432674408
65o,-0.8531772494316101,-1.3557831048965454,0.7417624592781067,0.23582549393177032,0.022412007674574852,0.45585963129997253,0.3333333432674408
64s,-0.9629206657409668,-1.3739391565322876,0.7709513902664185,0.21011260151863098,0.018935993313789368,0.4567042291164398,0.6666666865348816
64o,-0.9848380088806152,-1.3851977586746216,0.7697275280952454,0.21100032329559326,0.01927211694419384,0.4564864933490753,0.6666666865348816
32s,-1.021242380142212,-1.2464128732681274,0.7985048294067383,0.18477408587932587,0.016721077263355255,0.45263394713401794,0.3333333432674408
32o,-1.0353670120239258,-1.250042200088501,0.7987757325172424,0.18456900119781494,0.016655208542943,0.4521965980529785,0.3333333432674408
42s,-1.0380512475967407,-1.2944661378860474,0.7848295569419861,0.19720682501792908,0.017963580787181854,0.4526883065700531,0.3333333432674408
42o,-1.0467414855957031,-1.2927610874176025,0.7827661633491516,0.1988837867975235,0.018350034952163696,0.45228567719459534,0.3333333432674408
